,tgt,label,node1,node2,nodes,ctx
10,PLAYER tritt an und jagt den Ball ins linke Eck .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,PLAYER jagen Eck jagen Ball attr linke,ticker
11,"S04 kombiniert auf rechts flüssig , ASSIST bewahrt das Auge und öffnet die Seite für PLAYER , der am linken Strafraumeck wartet und die Kugel frei vor KEEPER im rechten Eck unterbringt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 11 6 11 4 11 15 11 10 11 18 11 0 6 21 6 21 18 0 10 25 10 25,1 1 3 3 5 5 7 7 9 9 12 12 13 13 14 14 16 16 17 17 19 19 20 20 22 22 23 23 24 24 26 26,PLAYER unterbringen Kugel unterbringen KEEPER unterbringen Eck unterbringen frei warten Strafraumeck ASSIST öffnen öffnen bewahren Auge öffnen öffnen Seite öffnen attr rechten attr für attr linken attr,ticker
12,"Sané läuft los , lässt PER aussteigen und bedient mustergültig den mitgelaufenen PLAYER , der aus Nahdistanz nur noch einschieben muss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 10 6 12 6 2,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PER bedienen Nahdistanz lässt aussteigen bedienen PLAYER bedienen mustergültig attr mitgelaufenen muss einschieben muss,ticker
13,"Kurz darauf brachte Hecking PLAYER für PER , auch dieser Wechsel sollte sich voll auszahlen .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,Wechsel sollen auszahlen PLAYER bringen PER,report
14,"Nach einem Einwurf spielte der Blondschopf vor dem Strafraum quer auf PLAYER , die Abwehr des TEAM rückte zu spät raus , und der Rechtschuss des türkischen von PLAYER von halbrechts aus 22 Metern zischte genau ins linke Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 9 7 9 9 12 13 15 13 17 17 19,1 1 3 3 5 5 8 8 10 10 11 11 14 14 16 16 18 18,Blondschopf spielen Strafraum spielen Einwurf auf PLAYER TEAM haben Abwehr hat rücken spät Rechtschuss von halbrechts zischen Eck attr linke,report
15,"PER und ASSIST bereiten maßgerecht vor , ASSIST muss nur noch den Fuß hinhalten .",A0 A1 A0 A1 A0 A1,0 2 3 5 3 2,1 1 4 4 6 6,PER bereit maßgerecht ASSIST muss hinhalten bereit,ticker
16,"PLAYER nimmt Maß und donnert das Spielgerät aus acht Metern an den Innenpfosten , von wo das Leder ins Tor springt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 6 10 10 13 10 13 10 4 16 2,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 15 15 17 17,PLAYER donnern Tor donnern Innenpfosten donnern Spielgerät nehmen Maß donnern Metern aus attr acht attr an Leder springen,ticker
17,"ASSIST nutzt Mertesackers Fehlpass im Mittelfeld zu einem Pass auf PLAYER , der allein auf PER zugeht und aus 14 Metern am Keeper vorbei einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 11 9 13 14 4 8 9 8 14,1 1 3 3 5 5 7 7 10 10 12 12 15 15 16 16 17 17,ASSIST nutzen Pass nutzen Fehlpass nutzen Mittelfeld auf PLAYER Metern am Keeper attr 14 PER haben einschießen zugehen,ticker
18,Die Ecke von ASSIST köpft PLAYER vor KEEPER ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,ASSIST haben Ecke köpfen KEEPER köpfen PLAYER köpfen Netz,ticker
19,Ein Doppelpass zwischen PLAYER und PER wird gefolgt von einem Doppelpass zwischen PLAYER und ASSIST .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 5 0 7 0 7 0 7 0 0 0 12,1 1 3 3 4 4 6 6 8 8 9 9 10 10 11 11,Doppelpass werden ASSIST zwischen werden gefolgt zwischen PLAYER zwischen werden werden zwischen PER,ticker
20,"Nach einer Ecke wehrte PER mit dem Kopf an die Strafraumgrenze ab , PLAYER nahm den Ball aus zentraler Position technisch sehenswert direkt und traf exakt ins rechte Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 9 7 11 7 13 7 15 7 17 9 19 11 21,1 1 3 3 5 5 8 8 10 10 12 12 14 14 16 16 18 18 20 20,PER wehren Ecke wehren Kopf wehren Strafraumgrenze PLAYER nehmen Position treffen Eck nehmen direkt nehmen Ball treffen exakt attr zentraler attr rechte,report
21,"ASSIST verlängert einen Querpass von PER mit der Hacke zu PLAYER , dessen abgefälschter Schuss aus 20 Metern am machtlosen KEEPER vorbei im Netz einschlägt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 14 15 4 15 6 15 19 15 10 15 8 4 12 23 10 23 15 10 27 10 27 6 19,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17 18 18 20 20 21 21 22 22 24 24 25 25 26 26 28 28 29 29,ASSIST verlängern KEEPER verlängern Hacke verlängern PER verlängern Netz verlängern Metern verlängern PLAYER verlängern einschlägt Schuss einschlagen einschlagen einschlagen Querpass aus einschlagen zu dessen Schuss haben attr 20 attr haben,ticker
22,Nach Flanke von ASSIST traf PLAYER per Direktabnahme aus kurzer Distanz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 2 3 6 3 8 6 10,1 1 4 4 5 5 7 7 9 9,ASSIST haben Flanke PLAYER treffen treffen Distanz treffen Direktabnahme attr kurzer,report
23,"Am langen Pfosten rauschte letztlich der freie PLAYER heran , der aus kurzer Distanz mit links PER tunnelte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,PLAYER tunnelte Distanz rauschen Pfosten attr kurzer mit PER attr langen,report
24,In der Mitte kommt PLAYER angerauscht und drückt den Ball aus kurzer Distanz per Kopf über die Linie .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER kommen angerauscht drücken Ball kommen Mitte drücken Linie drücken Distanz drücken Kopf attr kurzer,ticker
25,"PLAYER schiebt langsam nach rechts , Jarstein ist verladen .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,PLAYER schieben langsam schieben rechts,ticker
26,"PER öffnet das Spiel nach rechts , ASSIST wird von Rausch nicht bedrängt , flankt an den Fünfer .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,ASSIST werden PER flanken Fünfer werden bedrängt öffnen Spiel öffnen rechts,ticker
27,PLAYER hat den richtigen Laufweg gewählt und lenkt den Ball per Kopf genau neben den rechten Pfosten ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 10,1 1 3 3 5 5 7 7 9 9,PLAYER haben gewählt lenken Netz lenken Pfosten lenken Kopf attr rechten,ticker
28,"PLAYER nimmt den Ball mit , dreht sich nach rechts , narrt dabei PER sowie Jurado und netzt schließlich trocken aus sehr spitzem Winkel ins linke Eck ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 12 0 15 2 17 10 19,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14 16 16 18 18,PLAYER netzt Winkel netzt trocken drehen sich drehen rechts netzt Eck narren PER narren nehmen Ball attr spitzem attr linke,ticker
29,PLAYER trat als sicherer Schütze an und hämmerte das Spielgerät mit kurzem Anlauf präzise ins linke Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 4 14 8 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,PLAYER treten Schütze hämmern Anlauf hämmern präzise hämmern Eck hämmern Spielgerät attr sicherer attr kurzem attr linke,report
30,Nach Steilpass von Junuzovic ist PLAYER auf und davon .,A0 A1,0 2,1 1,PLAYER sein Steilpass,ticker
31,PLAYER wird steil geschickt .,A0 A1,0 2,1 1,PLAYER werden geschickt,ticker
32,"Bei der folgenden Ecke von rechts rettet PER zuerst auf der Linie gegen Brumas Kopfball , der Ball landet aber genau bei PLAYER , der aus kurzer Distanz per Kopf vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 0 3 6 6 8 6 10 11 13 13 15 13 17 15 19,1 1 4 4 5 5 7 7 9 9 12 12 14 14 16 16 18 18,Linie gegen Kopfball PER retten retten Ecke attr folgenden von rechts Ball landen PLAYER vollenden Distanz vollenden Kopf attr kurzer,ticker
33,"PER nimmt ASSIST mit , der in die Gasse auf PLAYER spielt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 6 4 2,1 1 3 3 5 5 7 7 8 8,PER nehmen Gasse nehmen ASSIST nehmen PLAYER auf spielen,ticker
34,"Keiner Akteur kommt so richtig ran , so dass PLAYER den Ball am hinteren Pfosten aus sechs Metern an PER vorbei per Kopf in Tor drücken kann .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 6 8 8 10 11 0 11 14 11 14 16 2 16 11 16 0 16 21 16 23 16 25 26 11,1 1 3 3 5 5 7 7 9 9 12 12 13 13 15 15 17 17 18 18 19 19 20 20 22 22 24 24 27 27,Metern an PER attr sechs attr Akteur kommen richtig attr so Pfosten aus attr hinteren attr PLAYER können können können können Kopf können Tor können drücken Ball am,ticker
35,"PER streckt sich , lässt den Ball aber am ersten Pfosten durchrutschen , dahinter bedankt sich PLAYER und nickt ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 6 4 10,1 1 3 3 5 5 8 8 9 9,PER lässt Ball lässt Pfosten strecken sich PLAYER bedanken attr ersten,ticker
36,PLAYER übernahm die Verantwortung und schob lässig zum SCORE ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,PLAYER schieben lässig schieben SCORE übernehmen Verantwortung,report
37,Noch cooler als beim ersten Elfmeter bleibt PLAYER jetzt beim zweiten .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,PLAYER bleiben Elfmeter attr Noch,ticker
38,Und nur zwei Minuten später verwandelte PLAYER das TEAM Stadion in ein Tollhaus .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10,1 1 3 3 5 5 7 7 9 9,PLAYER verwandeln Stadion verwandeln Tollhaus verwandeln später attr TEAM attr nur,report
39,"Die Ecke von PER von links landet am ersten Pfosten bei ASSIST , der stark auf den zweiten Pfosten verlängert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 0 10 12 10 14 14 2,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,ASSIST verlängern Pfosten verlängern stark attr zweiten attr ersten bei PER von links haben Ecke landen,ticker
40,"Nach der folgenden Ecke bringt die Abwehr den Ball nicht weg , den Brinkmann vom linken Fünfereck auf die andere Seite köpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 8 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Abwehr [neg]bringen Fünfereck [neg]bringen Ball [neg]bringen köpft [neg]bringen Ecke [neg]bringen Seite attr linken attr folgenden attr andere,ticker
41,Dort drückt PLAYER den Ball völlig unbedrängt über die Linie !,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,PLAYER drücken unbedrängt drücken Ball drücken Linie,ticker
42,PLAYER steht bereit und zirkelt das Leder aus 20 Metern perfekt ins rechte obere Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 4 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,PLAYER zirkeln perfekt zirkeln Metern zirkeln Leder stehen bereit zirkeln Toreck attr 20 attr rechte attr obere,ticker
43,"Im Zentrum steht Ingolstadt eigentlich gut , bis ASSIST auf PLAYER weitergibt .",A0 A1 A0 A1 A0 A1,0 2 3 5 3 7,1 1 4 4 6 6,ASSIST weitergeben PLAYER Ingolstadt stehen Zentrum stehen gut,ticker
44,"Nachdem KEEPER gegen ASSIST pariert hatte , staubte der eingewechselte PLAYER zum SCORE ab .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 7,1 1 3 3 6 6,KEEPER haben pariert haben ASSIST PLAYER stauben SCORE,report
45,Steckte dann im richtigen Augenblick den Fuß in eine scharfe Flanke von ASSIST .,A0 A1,0 2,1 1,ASSIST haben Flanke,report
46,"Ze ASSIST setzt sich über links stark durch und passt im Strafraum perfekt zu PLAYER , der im Stil eines Torjägers vor PER vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 14 15 17 6 0 6 8 6 10 6 12 6 14 6 2 6 4 14 26 14 17,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 18 18 19 19 20 20 21 21 22 22 23 23 24 24 25 25 27 27,Ze setzen stark passt perfekt setzen ASSIST setzen sich setzen links passt Strafraum passt PLAYER Torjägers haben Stil setzen setzen setzen passt passt setzen passt vollenden PER vollenden,ticker
47,"ASSIST bringt einen Freistoß hoch in den Strafraum , PLAYER springt höher als PER und köpft aus fünf Metern zum hoch verdienten Ausgleich ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 4 10 11 13 11 15 11 17,1 1 3 3 5 5 7 7 9 9 12 12 14 14 16 16,PLAYER köpfen Ausgleich köpfen Metern springen PER attr verdienten attr fünf ASSIST bringen Strafraum bringen hoch bringen Freistoß,ticker
48,PLAYER bleibt gegen seinen Schweizer Landsmann cool und feuert das Leder präzise ins rechte untere Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 5 0 7 0 9 0 11 2 13 5 15 5 17,1 1 3 3 4 4 6 6 8 8 10 10 12 12 14 14 16 16,PLAYER bleiben Landsmann haben feuern Eck bleiben cool feuern Leder feuern präzise attr Schweizer attr rechte attr untere,ticker
49,"Der eingewechselte Frankfurter ASSIST marschierte auf der rechten Seite und flankte nach innen zu PLAYER , der auf SCORE stellte und sein erstes Saisontor bejubelte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 6 8 6 10 6 0 4 13 10 15,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14,PLAYER stellen SCORE bejubeln Saisontor haben ASSIST flanken innen marschieren Seite flanken attr erstes attr rechten,report
50,"Die abgefälschte Hereingabe landet bei PLAYER im Rückraum , der das Spielgerät wuchtig in die Maschen jagt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 9 0,1 1 3 3 5 5 7 7 10 10,PLAYER im Rückraum jagen wuchtig jagen Maschen jagen Spielgerät Hereingabe landen,ticker
51,PLAYER geht wieder mit viel Tempo aufs TEAM Tor zu .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,PLAYER gehen Tempo gehen Tor attr TEAM,ticker
52,"So schöpften die Schalker wieder Hoffnung , als PLAYER nach feiner Einzelleistung den Anschluss herstellte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,Schalker schöpfen Einzelleistung schöpfen PLAYER schöpfen Hoffnung attr feiner,report
53,"Und als sei das noch nicht verrückt genug , springt das Leder zurück zu PLAYER , der zum SCORE einköpft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 7,1 1 3 3 6 6 8 8,Leder springen PLAYER einköpft SCORE das sein genug attr,ticker
54,PER legt diesmal zurück auf ASSIST .,A0 A1,0 2,1 1,PER legen ASSIST,ticker
55,"PER klärte einen Ball von Kiyotake völlig unzureichend und genau vor die Füße von PLAYER , der sich bedankte und trocken aus 16 Metern ins linke untere Eck vollendete .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 8 10 8 10 8 13 10 15 10 17 18 20 18 20 18 23 18 18,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 16 16 19 19 21 21 22 22 24 24,PLAYER vollenden trocken haben Füße bedanken sich vollenden Metern ins Eck ins attr 16 attr untere attr linke PER haben Ball klären klären vollendete klären,report
56,PLAYER nimmt den Pass des Mittelfeldmannes kurz an und schießt dann mit rechts flach aus 16 Metern ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 3 11 3 13 3 2 7 16 13 18,1 1 4 4 6 6 8 8 10 10 12 12 14 14 15 15 17 17,Mittelfeldmannes haben Pass PLAYER nehmen kurz schießen Metern schießen rechts schießen flach schießen Eck nehmen attr 16 attr rechte,ticker
57,PLAYER hatte nach der kurz ausgeführten Standardsituation Niederlechner spielend leicht abgeschüttelt und das Leder anschließend aus 25 Metern in den Winkel gedroschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER dreschen Metern haben abgeschüttelt dreschen anschließend haben Standardsituation attr 25 in Winkel attr ausgeführten,report
58,"ASSIST legte am Sechzehnmeterraum quer zu PLAYER , der , von PER mit zu viel Platz ausgestattet , mit links Maß nahm und das Spielgerät höchst sehenswert ins lange Eck schlenzte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 0 3 6 3 8 3 10 3 12 12 14,1 1 4 4 5 5 7 7 9 9 11 11 13 13,PLAYER ausstatten PER ASSIST legen legen schlenzte legen Sechzehnmeterraum legen nahm legen Eck attr lange,report
59,"PER schießt einen Freistoß an den Fünfer , Müller faustet nach vorne weg und PLAYER schießt direkt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 6 5 6 0 6 10 6 2,1 1 4 4 7 7 8 8 9 9 11 11,Freistoß an Fünfer PLAYER schießen direkt PER schießen schießen fausten vorne schießen,ticker
60,Der Stürmer vernaschte nach schönem Zuspiel von Kroos Hannovers PER und schoss unhaltbar mit links hoch ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2,1 1 3 3 5 5 8 8,Stürmer vernaschen Zuspiel schoss unhaltbar attr schönem PER haben,report
61,PLAYER drückte den Ball aus kurzer Distanz über die Linie .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,PLAYER drücken Distanz drücken Ball attr kurzer über Linie,report
62,PLAYER trat an und verwandelte platziert zur Blitzführung der TEAM .,A0 A1 A0 A1 A0 A1,0 2 0 4 5 2,1 1 3 3 6 6,PLAYER verwandeln Blitzführung verwandeln platziert TEAM haben,report
63,"Erst landete ein Schussversuch von ASSIST vor den Füßen von PLAYER , der plötzlich freie Bahn hatte und aus zehn Metern lässig einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 5 4 5 12 5 14 9 16,1 1 3 3 6 6 8 8 10 10 11 11 13 13 15 15,ASSIST haben Schussversuch landen Füßen PLAYER haben Bahn einschieben Metern haben haben plötzlich einschieben lässig attr zehn,report
64,ASSIST schlägt von der linken Seite aus einen langen Ball in den Lauf des schnellen PLAYER .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 2 5 7 7 9,1 1 4 4 6 6 8 8,PLAYER haben Lauf Ball in ASSIST schlagen Seite attr linken,ticker
65,"Die Flanke von ASSIST köpft erneut PLAYER aus fünf Metern ein , PER kommt zu spät .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 9 11 12 0,1 1 3 3 5 5 7 7 10 10 13 13,Flanke köpfen erneut köpfen PLAYER köpfen Metern attr fünf PER kommen spät ASSIST haben,ticker
66,"Nach PER Pass von Klasse die Linie entlang passt ASSIST sofort flach in die Mitte , wo PLAYER aus sechs Metern flach ins kurze Eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 5 11 7 13 14 9 14 17 14 1 14 20,1 1 4 4 6 6 8 8 10 10 12 12 15 15 16 16 18 18 19 19,PER Pass Klasse PLAYER einschießen Eck einschießen Metern einschießen flach attr kurze attr sechs ASSIST passt passt Mitte passt passt Linie,ticker
67,"Nachdem PER nach Fehler im Aufbau Perisic im Eins-gegen-eins noch clever ausgebremst hatte , trat ASSIST entscheidend auf den Plan .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 0 7 0 0 0 10 4 7 12 14 12 16 17 19 10 4,1 1 3 3 5 5 6 6 8 8 9 9 11 11 13 13 15 15 18 18 20 20,PER haben ausgebremst haben Aufbau sein haben Eins-gegen-eins haben haben Fehler im ASSIST treten entscheidend treten Plan Eins haben gegen im,report
68,ASSIST spielt den Ball steil auf den Debütanten .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,ASSIST spielen steil spielen Ball spielen Debütanten,ticker
69,ASSIST erobert nach einem Bremer Einwurf das Spielgerät und leitet sofort auf PLAYER weiter .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,ASSIST erobern Einwurf leiten PLAYER erobern Spielgerät attr Bremer,ticker
70,"ASSIST kann sich rechts gegen Petkovic durchsetzen , gibt flach in den Fünfer hinein und PLAYER stochert das Rund mit dem langen Bein ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 5 9 5 11 5 13 5 15 16 11 16 13 16 7 13 21 13 21,1 1 3 3 6 6 8 8 10 10 12 12 14 14 17 17 18 18 19 19 20 20 22 22,ASSIST können Petkovic können durchsetzen kann stochern Rund geben flach stochern Tor stochern Bein geben Fünfer PLAYER stochern stochern stochern attr langen attr,ticker
