,tgt,label,node1,node2,nodes,ctx
15,"PER und ASSIST bereiten maßgerecht vor , ASSIST muss nur noch den Fuß hinhalten .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 4,1 1 3 3 6 6,ASSIST muss hinhalten bereit maßgerecht PER bereit,ticker
16,"PLAYER nimmt Maß und donnert das Spielgerät aus acht Metern an den Innenpfosten , von wo das Leder ins Tor springt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 2 12 2 8 10 2 16 4,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14 15 15 17 17,PLAYER donnernAus Metern donnernIns Tor nehmen Maß donnernAn Innenpfosten donnern Spielgerät attr acht attr an aus Leder springenIns,ticker
17,"ASSIST nutzt PER Fehlpass im Mittelfeld zu einem Pass auf PLAYER , der allein auf Wiese zugeht und aus 14 Metern am Keeper vorbei einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 6 10 6 12 13 15 13 0 13 8,1 1 3 3 5 5 7 7 9 9 11 11 14 14 16 16 17 17,Pass auf PLAYER zugehenAuf PER einschießenAus Metern haben Fehlpass attr 14 am Keeper ASSIST nutzenIm Mittelfeld nutzenZu nutzen,ticker
18,Die Ecke von ASSIST köpft PLAYER vor KEEPER ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 0,1 1 3 3 5 5 8 8,Ecke köpfenVor KEEPER köpfen PLAYER köpfenIns Netz ASSIST haben,ticker
19,Ein Doppelpass zwischen PLAYER und PER wird gefolgt von einem Doppelpass zwischen PLAYER und ASSIST .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 2 0 6 0 0 0 9 0 9 0 12,1 1 3 3 4 4 5 5 7 7 8 8 10 10 11 11,Doppelpass werdenZwischen PLAYER zwischen zwischen werden gefolgt werdenVon werdenZwischen ASSIST zwischen zwischen PER,ticker
20,"Nach einer Ecke wehrte PER mit dem Kopf an die Strafraumgrenze ab , PLAYER nahm den Ball aus zentraler Position technisch sehenswert direkt und traf exakt ins rechte Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 9 7 11 7 13 7 15 7 17 9 19 11 21,1 1 3 3 5 5 8 8 10 10 12 12 14 14 16 16 18 18 20 20,PER wehrenMit Kopf wehrenNach Ecke wehrenAn Strafraumgrenze PLAYER nehmenAus Position treffenIns Eck treffen exakt nehmen direkt nehmen Ball attr zentraler attr rechte,report
21,"ASSIST verlängert einen Querpass von PER mit der Hacke zu PLAYER , dessen abgefälschter Schuss aus 20 Metern am machtlosen KEEPER vorbei im Netz einschlägt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 6 4 13 4 13 15 17 15 19 15 4 15 22 15 8 15 10 15 2 26 4 26 0 8 22,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 16 16 18 18 20 20 21 21 23 23 24 24 25 25 27 27 28 28 29 29,Schuss einschlagenVon PER aus Metern einschlagen Querpass einschlagenMit Hacke einschlagenIm Netz haben attr 20 attr ASSIST verlängern einschlägt verlängernAm KEEPER verlängernAus verlängernZu PLAYER verlängernMit verlängernIm verlängernVon dessen SchussAus haben zu,ticker
22,Nach Flanke von ASSIST traf PLAYER per Direktabnahme aus kurzer Distanz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 9 6,1 1 3 3 5 5 7 7 10 10,PLAYER treffenPer Direktabnahme treffenAus Distanz treffenNach Flanke attr kurzer ASSIST haben,report
23,"Am langen Pfosten rauschte letztlich der freie PLAYER heran , der aus kurzer Distanz mit links PER tunnelte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,PLAYER rauschenAm Pfosten tunnelteAus Distanz attr langen mit PER attr kurzer,report
24,In der Mitte kommt PLAYER angerauscht und drückt den Ball aus kurzer Distanz per Kopf über die Linie .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER kommen angerauscht drücken Ball kommenIn Mitte drückenAus Distanz drückenÜber Linie drückenPer Kopf attr kurzer,ticker
25,"PLAYER schiebt langsam nach rechts , Jarstein ist verladen .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,PLAYER schiebenNach rechts schieben langsam,ticker
26,"Bellinghausen öffnet das Spiel nach rechts , ASSIST wird von PER nicht bedrängt , flankt an den Fünfer .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 6 10,1 1 3 3 5 5 7 7 9 9,ASSIST flankenAn Fünfer werden bedrängt werdenVon PER öffnenNach rechts öffnen Spiel,ticker
27,PLAYER hat den richtigen Laufweg gewählt und lenkt den Ball per Kopf genau neben den rechten Pfosten ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10,1 1 3 3 5 5 7 7 9 9,PLAYER lenkenNeben Pfosten haben gewählt lenkenPer Kopf lenkenIns Netz attr rechten,ticker
28,"PLAYER nimmt den Ball mit , dreht sich nach rechts , narrt dabei PER sowie Jurado und netzt schließlich trocken aus sehr spitzem Winkel ins linke Eck ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 5 0 7 0 9 0 11 0 13 0 15 11 17 13 19,1 1 3 3 4 4 6 6 8 8 10 10 12 12 14 14 16 16 18 18,PLAYER narren PER narren nehmen Ball netzt trocken drehen sich netztAus Winkel netztIns Eck drehenNach rechts attr spitzem attr linke,ticker
29,PLAYER trat als sicherer Schütze an und hämmerte das Spielgerät mit kurzem Anlauf präzise ins linke Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 4 14 8 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,PLAYER tretenAls Schütze hämmernIns Eck hämmern präzise hämmernMit Anlauf hämmern Spielgerät attr sicherer attr linke attr kurzem,report
30,Nach Steilpass von Junuzovic ist PLAYER auf und davon .,A0 A1,0 2,1 1,PLAYER seinNach Steilpass,ticker
31,PLAYER wird steil geschickt .,A0 A1,0 2,1 1,PLAYER werden geschickt,ticker
32,"Bei der folgenden Ecke von rechts rettet PER zuerst auf der Linie gegen Brumas Kopfball , der Ball landet aber genau bei PLAYER , der aus kurzer Distanz per Kopf vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11 9 13 11 15 11 17 4 19,1 1 3 3 5 5 8 8 10 10 12 12 14 14 16 16 18 18,Ball landenBei PLAYER vollendenAus Distanz vollendenPer Kopf PER rettenAuf Linie rettenBei Ecke gegen Kopfball attr folgenden von rechts attr kurzer,ticker
33,"PER nimmt ASSIST mit , der in die Gasse auf PLAYER spielt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 4 5 0 5 2,1 1 3 3 6 6 7 7 8 8,ASSIST spielenIn Gasse auf PLAYER PER nehmenAuf nehmen nehmenIn,ticker
34,"Keiner Akteur kommt so richtig ran , so dass PLAYER den Ball am hinteren Pfosten aus sechs Metern an PER vorbei per Kopf in Tor drücken kann .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 5 9 7 12 7 12 7 15 16 15 16 5 16 7 16 21 16 23 16 25 26 5,1 1 3 3 6 6 8 8 10 10 11 11 13 13 14 14 17 17 18 18 19 19 20 20 22 22 24 24 27 27,Akteur kommen richtig attr so Pfosten aus Metern attr hinteren attr attr sechs attr an PER PLAYER könnenAn könnenAm könnenAus könnenPer Kopf könnenIn Tor können drücken Ball am,ticker
35,"PER streckt sich , lässt den Ball aber am ersten Pfosten durchrutschen , dahinter bedankt sich PLAYER und nickt ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 6 4 10,1 1 3 3 5 5 8 8 9 9,PER lässt Ball lässtAm Pfosten strecken sich PLAYER bedanken attr ersten,ticker
36,PLAYER übernahm die Verantwortung und schob lässig zum SCORE ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,PLAYER schieben lässig schiebenZum SCORE übernehmen Verantwortung,report
37,Noch cooler als beim ersten Elfmeter bleibt PLAYER jetzt beim zweiten .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,PLAYER bleiben Elfmeter attr Noch,ticker
38,Und nur zwei Minuten später verwandelte PLAYER das TEAM Stadion in ein Tollhaus .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,PLAYER verwandeln Stadion verwandeln später verwandelnIn Tollhaus attr TEAM attr nur,report
39,"Die Ecke von PER von links landet am ersten Pfosten bei ASSIST , der stark auf den zweiten Pfosten verlängert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 6 8 6 10 6 12 10 14 10 6,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,PER von links haben Ecke landenAm Pfosten attr ersten bei ASSIST attr zweiten verlängern stark verlängernAuf,ticker
40,"Nach der folgenden Ecke bringt die Abwehr den Ball nicht weg , den Brinkmann vom linken Fünfereck auf die andere Seite köpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 4 14 6 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Abwehr [neg]bringenNach Ecke [neg]bringenAuf Seite [neg]bringenVom Fünfereck [neg]bringen Ball [neg]bringen köpft attr folgenden attr andere attr linken,ticker
41,Dort drückt PLAYER den Ball völlig unbedrängt über die Linie !,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,PLAYER drücken unbedrängt drücken Ball drückenÜber Linie,ticker
42,PLAYER steht bereit und zirkelt das Leder aus 20 Metern perfekt ins rechte obere Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 6 12 8 14 8 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,PLAYER zirkeln Leder stehen bereit zirkelnAus Metern zirkelnIns Toreck zirkeln perfekt attr 20 attr rechte attr obere,ticker
43,"Im Zentrum steht Ingolstadt eigentlich gut , bis ASSIST auf PLAYER weitergibt .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 7,1 1 3 3 6 6,Ingolstadt stehenIm Zentrum stehen gut ASSIST weitergebenAuf PLAYER,ticker
44,"Nachdem KEEPER gegen ASSIST pariert hatte , staubte der eingewechselte PLAYER zum SCORE ab .",A0 A1 A0 A1 A0 A1,0 2 0 4 5 7,1 1 3 3 6 6,KEEPER habenGegen ASSIST haben pariert PLAYER staubenZum SCORE,report
45,Steckte dann im richtigen Augenblick den Fuß in eine scharfe Flanke von ASSIST .,A0 A1,0 2,1 1,ASSIST haben Flanke,report
46,"Ze ASSIST setzt sich über links stark durch und passt im Strafraum perfekt zu PLAYER , der im Stil eines Torjägers vor PER vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 14 4 0 4 8 4 6 4 10 4 12 4 14 4 2 12 23 12 25 26 23,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22 24 24 27 27,Ze passt perfekt setzen ASSIST setzen sich setzen stark passtIm Strafraum passtZu PLAYER setzenÜber links setzen setzen setzen passtIm passtZu setzenÜber passt vollendenIm Stil vollendenVor PER Torjägers haben,ticker
47,"ASSIST bringt einen Freistoß hoch in den Strafraum , PLAYER springt höher als PER und köpft aus fünf Metern zum hoch verdienten Ausgleich ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 9 11 9 13 9 15 6 17,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16,PLAYER springen PER köpfenAus Metern köpfenZum Ausgleich attr fünf ASSIST bringen hoch bringenIn Strafraum bringen Freistoß attr verdienten,ticker
48,PLAYER bleibt gegen seinen Schweizer Landsmann cool und feuert das Leder präzise ins rechte untere Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 0 7 0 9 0 11 2 13 2 15 4 17,1 1 3 3 5 5 6 6 8 8 10 10 12 12 14 14 16 16,PLAYER feuernIns Eck haben Landsmann bleibenGegen bleiben cool feuern Leder feuern präzise attr rechte attr untere attr Schweizer,ticker
49,"Der eingewechselte Frankfurter ASSIST marschierte auf der rechten Seite und flankte nach innen zu PLAYER , der auf SCORE stellte und sein erstes Saisontor bejubelte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 8 4 11 8 13 6 15,1 1 3 3 5 5 7 7 9 9 10 10 12 12 14 14,ASSIST flankenNach innen flankenZu PLAYER marschierenAuf Seite haben Saisontor bejubeln stellenAuf SCORE attr erstes attr rechten,report
50,"Die abgefälschte Hereingabe landet bei PLAYER im Rückraum , der das Spielgerät wuchtig in die Maschen jagt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 9 0,1 1 3 3 5 5 7 7 10 10,PLAYER im Rückraum jagenIn Maschen jagen wuchtig jagen Spielgerät Hereingabe landenBei,ticker
51,PLAYER geht wieder mit viel Tempo aufs TEAM Tor zu .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,PLAYER gehenMit Tempo gehenAufs Tor attr TEAM,ticker
52,"So schöpften die Schalker wieder Hoffnung , als PLAYER nach feiner Einzelleistung den Anschluss herstellte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,Schalker schöpfenNach Einzelleistung schöpfen Hoffnung schöpfenAls PLAYER attr feiner,report
53,"Und als sei das noch nicht verrückt genug , springt das Leder zurück zu PLAYER , der zum SCORE einköpft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 7,1 1 3 3 6 6 8 8,Leder springenZu PLAYER einköpftZum SCORE das sein genug attr,ticker
54,PER legt diesmal zurück auf ASSIST .,A0 A1,0 2,1 1,PER legenAuf ASSIST,ticker
55,"Van den Bergh klärte einen Ball von PER völlig unzureichend und genau vor die Füße von PLAYER , der sich bedankte und trocken aus 16 Metern ins linke untere Eck vollendete .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 0 0 3 0 3 0 6 7 9 7 11 7 13 7 15 9 17 9 19 9 19 19 22 19 24,1 1 2 2 4 4 5 5 8 8 10 10 12 12 14 14 16 16 18 18 20 20 21 21 23 23,PER klärenVon klären Ball haben klären vollendete PLAYER vollendenAus Metern haben Füße vollenden trocken bedanken sich attr 16 ins Eck ins attr linke attr untere,report
56,PLAYER nimmt den Pass des Mittelfeldmannes kurz an und schießt dann mit rechts flach aus 16 Metern ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 2 14 15 8 12 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17,PLAYER schießenAus Metern schießen flach schießenMit rechts nehmen Pass nehmen kurz schießenIns Eck attr 16 Mittelfeldmannes haben attr rechte,ticker
57,PLAYER hatte nach der kurz ausgeführten Standardsituation Niederlechner spielend leicht abgeschüttelt und das Leder anschließend aus 25 Metern in den Winkel gedroschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 4 12 4 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER habenNach Standardsituation dreschenAus Metern dreschen anschließend haben abgeschüttelt attr ausgeführten attr 25 in Winkel,report
58,"ASSIST legte am Sechzehnmeterraum quer zu PLAYER , der , von PER mit zu viel Platz ausgestattet , mit links Maß nahm und das Spielgerät höchst sehenswert ins lange Eck schlenzte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 2 12 4 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,ASSIST legenZu PLAYER legenIns Eck legen nahm legenAm Sechzehnmeterraum legen schlenzte ausstattenVon PER attr lange,report
59,"PER schießt einen Freistoß an den Fünfer , Müller faustet nach vorne weg und PLAYER schießt direkt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 8 6 10 2,1 1 3 3 5 5 7 7 9 9 11 11,PER schießen direkt faustenNach vorne schießenAn Fünfer schießen Freistoß an PLAYER schießen,ticker
60,Der Stürmer vernaschte nach schönem Zuspiel von Kroos Hannovers PER und schoss unhaltbar mit links hoch ein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2,1 1 3 3 5 5 8 8,Stürmer vernaschenNach Zuspiel schoss unhaltbar attr schönem PER haben,report
61,PLAYER drückte den Ball aus kurzer Distanz über die Linie .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,PLAYER drücken Ball drückenAus Distanz attr kurzer über Linie,report
62,PLAYER trat an und verwandelte platziert zur Blitzführung der TEAM .,A0 A1 A0 A1 A0 A1,0 2 3 5 3 2,1 1 4 4 6 6,TEAM haben Blitzführung PLAYER verwandeln platziert verwandeln,report
63,"Erst landete ein Schussversuch von ASSIST vor den Füßen von PLAYER , der plötzlich freie Bahn hatte und aus zehn Metern lässig einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 2 3 10 3 12 5 14 15 0,1 1 4 4 6 6 8 8 9 9 11 11 13 13 16 16,Schussversuch landenVor Füßen PLAYER einschiebenAus Metern einschieben lässig haben haben Bahn haben plötzlich attr zehn ASSIST haben,report
64,ASSIST schlägt von der linken Seite aus einen langen Ball in den Lauf des schnellen PLAYER .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 8 7,1 1 3 3 6 6 9 9,ASSIST schlagenVon Seite attr linken PLAYER haben Lauf Ball in,ticker
65,"Die Flanke von ASSIST köpft erneut PLAYER aus fünf Metern ein , PER kommt zu spät .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 8 10 11 13,1 1 3 3 5 5 7 7 9 9 12 12,ASSIST haben Flanke köpfen erneut köpfen PLAYER köpfenAus Metern attr fünf PER kommen spät,ticker
66,"Nach PER Pass von Klasse die Linie entlang passt ASSIST sofort flach in die Mitte , wo PLAYER aus sechs Metern flach ins kurze Eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 6 9 12 9 14 9 16 4 18 19 21,1 1 3 3 5 5 7 7 10 10 11 11 13 13 15 15 17 17 20 20,PLAYER einschießenIns Eck einschießenAus Metern einschießen flach attr kurze ASSIST passt passtNach Pass passt Linie passtIn Mitte attr sechs PER PassVon Klasse,ticker
67,"Nachdem PER nach Fehler im Aufbau Perisic im Eins-gegen-eins noch clever ausgebremst hatte , trat ASSIST entscheidend auf den Plan .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 0 7 0 0 0 10 2 4 4 7 13 15 13 17 18 20,1 1 3 3 5 5 6 6 8 8 9 9 11 11 12 12 14 14 16 16 19 19,PER habenNach Fehler sein Aufbau habenIm habenIm Eins-gegen-eins haben haben ausgebremst im im ASSIST treten entscheidend tretenAuf Plan Eins haben gegen,report
68,ASSIST spielt den Ball steil auf den Debütanten .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,ASSIST spielen Ball spielenAuf Debütanten spielen steil,ticker
