,tgt,label,node1,node2,nodes,ctx
37,ASSIST flankt vom rechten Flügel auf das linke Fünfmeterraumeck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,ASSIST flankenAuf Fünfmeterraumeck flankenVom Flügel attr linke attr rechten,ticker
38,PLAYER ist frei durch und schließt wuchtig flach ins Tor ab .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,PLAYER seinFrei frei schließenIns Tor schließen flach,ticker
39,Der Deutsch-Kameruner bediente PLAYER mit einem Klärungsversuch mustergültig .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9,1 1 4 4 6 6 8 8,Deutsch haben Kameruner Deutsch-Kameruner bedienen PLAYER bedienenMit Klärungsversuch bedienen mustergültig,report
40,PLAYER kann alleine auf KEEPER zulaufen und überwindet diesen mit einem sehenswerten Lupfer aus 16 Metern .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 0 7 7 9 7 11 9 13,1 1 3 3 5 5 6 6 8 8 10 10 12 12,PLAYER können zulaufen überwinden KEEPER könnenAuf überwindenMit Lupfer aus Metern attr sehenswerten attr 16,ticker
41,ASSIST konnte von rechts ungestört flanken und Werner in der Mitte ebenso frei ins linke Toreck einköpfen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 10,1 1 3 3 5 5 7 7 9 9,ASSIST können einköpfen könnenIn Mitte könnenIns Toreck können flanken attr linke,report
42,In der Mitte stemmt sich PLAYER in die Luft und wuchtet das Spielgerät per Kopf aus fünf Metern ins rechte Eck !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 14 10 16 12 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,PLAYER stemmenIn Luft stemmenIn Mitte wuchtenPer Kopf wuchten Spielgerät wuchtenAus Metern wuchtenIns Eck stemmen sich attr fünf attr rechte,ticker
43,Dort springt der aufgerückte ASSIST PLAYER am höchsten und köpft unhaltbar ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 5 0,1 1 3 3 6 6,ASSIST springen höchsten köpfen unhaltbar PLAYER sein,ticker
44,ASSIST chippt das Leder butterweich an den zweiten Pfosten .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,ASSIST chipptAn Pfosten chippt Leder chippt butterweich attr zweiten,ticker
45,ASSIST ist links völlig frei und spielt in den Rücken der Abwehr flach ins Zentrum .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 11 10,1 1 3 3 5 5 7 7 9 9 12 12,ASSIST seinFrei frei sein links spielen flach spielenIns Zentrum spielenIn Rücken Abwehr haben,ticker
46,PLAYER war den entscheidenden Schritt schneller als PER und köpfte gegen Heimeroths Laufrichtung zur zu diesem Zeitpunkt schmeichelhaften Führung ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 4 6 10,1 1 3 3 5 5 8 8 9 9,PLAYER sein PER köpfenGegen Laufrichtung köpfen Führung Heimeroths haben attr schmeichelhaften,report
47,ASSIST ist im Mittelfeld am Ball und passt nach links zu Ribery .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,ASSIST seinIm Mittelfeld passtNach links am Ball,ticker
48,Nach ASSIST Flanke köpfte PLAYER über PER hinweg zum 3:0 .,A0 A1 A0 A1 A0 A1,0 2 0 4 5 2,1 1 3 3 6 6,PLAYER köpfenNach Flanke köpfenÜber PER ASSIST haben,report
49,Am zweiten Pfosten fackelt PLAYER nicht lange und wuchtet das Leder aus spitzem Winkel ins Netz .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,PLAYER wuchtenIns Netz wuchten Leder wuchtenAus Winkel fackeltAm Pfosten attr spitzem attr zweiten,ticker
50,Dort gewinnt PLAYER am Fünfer das Kopfballduell gegen PER und nickt ins kurze Eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 4 8 6 11,1 1 3 3 5 5 7 7 9 9 10 10,PLAYER gewinnenAm Fünfer gewinnen Kopfballduell nickenIns Eck gewinnenGegen PER gegen attr kurze,ticker
51,Der Turbodribbler bedient PLAYER mit herrlichem Pass von Außenrist .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 2 5 8,1 1 3 3 6 6 7 7,Außenrist haben Pass attr herrlichem Turbodribbler bedienenMit bedienen PLAYER,ticker
52,Nach Freistoßflanke aus dem rechten Mittelfeld von ASSIST steht PLAYER als einziger goldrichtig und trifft per Kopfballaufsetzer ins linke Toreck !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 4 10 11 10 10 14 8 16,1 1 3 3 5 5 7 7 9 9 12 12 13 13 15 15,PLAYER treffenPer Kopfballaufsetzer stehenNach Freistoßflanke stehen goldrichtig treffenIns Toreck aus Mittelfeld ASSIST haben attr rechten attr linke,ticker
53,ASSIST zieht über die rechte Seite nach Zuspiel von PER locker am zu forsch herauskommenden KEEPER vorbei und flankt präzise nach innen zu PLAYER .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 0 14 15 8 12 18 14 20,1 1 3 3 5 5 7 7 9 9 11 11 13 13 16 16 17 17 19 19,ASSIST flankenNach innen ziehen locker flanken präzise ziehenNach Zuspiel flankenZu PLAYER ziehenAm KEEPER ziehenÜber Seite PER haben attr herauskommenden attr rechte,ticker
54,ASSIST bringt einen Freistoß von rechts scharf vors Tor .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8,1 1 3 3 5 5 7 7,ASSIST bringen scharf bringen Freistoß bringenVors Tor von rechts,ticker
55,Nach einer Ecke von ASSIST köpft PLAYER aus spitzem Winkel in die Maschen und lässt dabei Schlussmann KEEPER keine Abwehrchance .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 5 9 5 0 5 12 13 7 15 12,1 1 3 3 6 6 8 8 10 10 11 11 14 14 16 16,Winkel in Maschen attr spitzem PLAYER köpfenNach Ecke lässt Abwehrchance köpfenAus lässt KEEPER ASSIST haben Schlussmann haben,ticker
56,Nach Flanke von PER legt diesmal ASSIST rechts im Strafraum per Kopf zurück .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 9 2,1 1 3 3 5 5 7 7 10 10,ASSIST legenNach Flanke legen rechts legenIm Strafraum per Kopf PER haben,ticker
57,PLAYER wird von ASSIST sensationell freigespielt und behält frei vor KEEPER die Nerven .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8,1 1 3 3 5 5 7 7,PLAYER werdenVon ASSIST behaltenFrei frei werden freigespielt behaltenVor KEEPER,ticker
58,Nach PER Ecke leitet ASSIST die Kugel per Kopf weiter .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 4,1 1 3 3 5 5 8 8,ASSIST leiten Kugel leitenNach Ecke leitenPer Kopf PER haben,ticker
59,ASSIST erkämpft sich den Ball auf der linken Seite gegen Rozehnal und flankt sofort .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,ASSIST erkämpfenAuf Seite erkämpfen sich erkämpfen Ball attr linken gegen Rozehnal,ticker
60,PLAYER taucht an der Strafraumgrenze frei vor PER auf und überlupft mit einem technisch perfekten Heber den Torwart .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,PLAYER tauchenFrei frei tauchenAn Strafraumgrenze überlupft Torwart überlupftMit Heber tauchenVor PER attr perfekten,ticker
61,ASSIST ist schneller als van den Bergh und flankt von der rechten Strafraumkante artistisch nach innen .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,ASSIST seinNach innen sein artistisch sein Strafraumkante,ticker
62,Dort steigt PLAYER höher als Schieber und köpft wuchtig zur verdienten TEAM Führung ein !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,PLAYER köpfen wuchtig köpfen Führung steigen höher attr verdienten attr TEAM,ticker
63,ASSIST schlägt einen langen Ball aus dem rechten Halbfeld auf den Elfmeterpunkt .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 6 8 0 8 11 8 2,1 1 3 3 5 5 7 7 9 9 10 10 12 12,Ball aus Halbfeld attr langen attr rechten attr ASSIST schlagen schlagenAuf Elfmeterpunkt schlagenAus,ticker
64,Ein schöner Freistoß des eingewechselten PLAYER sorgte dann doch noch für den Anschlusstreffer der Hausherren .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 2 5 2 7 2 9 10 9,1 1 3 3 4 4 6 6 8 8 11 11,PLAYER hat Freistoß haben attr schöner attr eingewechselten sorgenFür Anschlusstreffer Hausherren haben,report
65,ASSIST setzt sich nach einem weiten Schlag im Kopfballduell gegen PER durch und legt die Kugel an den zweiten Pfosten ab .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 9 11 6 9 6 14 4 16,1 1 3 3 5 5 7 7 10 10 12 12 13 13 15 15,ASSIST legen Kugel legenAn Pfosten setzenNach Schlag setzen sich Kopfballduell gegen PER im attr weiten attr zweiten,ticker
66,Choupo-Moting ASSIST nimmt es auf der rechten Seite mit zwei Mann auf und kommt zur Flanke .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 4 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,ASSIST nehmen es nehmenAuf Seite kommen Flanke nehmenMit Mann attr rechten attr zwei,ticker
67,ASSIST übernimmt selbst Verantwortung und verwandelt eiskalt ins rechte untere Eck .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,ASSIST verwandeln eiskalt übernehmen Verantwortung,ticker
68,Nach der ersten Ecke der Gäste durch ASSIST stand PLAYER im Zentrum stabil und köpfte trotz engen Duells mit PER aus fünf Metern ins linke Eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 0 12 4 14 4 16 6 18 19 4 19 14 8 23 12 25 12 27,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 20 20 21 21 22 22 24 24 26 26,PLAYER stehenIm Zentrum stehenNach Ecke köpfenAus Metern köpfenIns Eck stehen stabil köpfenTrotz Duells durch ASSIST attr ersten attr fünf Gäste haben EckeDurch attr linke mit PER attr engen,report
69,PLAYER zirkelte einen wunderschön ausgeführten Freistoß aus 18 Metern über die Mauer hinweg in den rechten Torwinkel .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 4 6 0 6 9 10 0 10 13 10 6 10 2 13 17,1 1 3 3 5 5 7 7 8 8 11 11 12 12 14 14 15 15 16 16,Metern über Mauer attr 18 attr Freistoß aus attr ausgeführten PLAYER zirkelnAus zirkelnIn Torwinkel zirkeln zirkelnÜber attr rechten,report
70,PLAYER hat freie Bahn und donnert den Ball aus 14 Metern zentraler Position in die Maschen !,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 8 10 4 12 4,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER donnernIn Maschen donnernAus Metern haben Bahn attr 14 attr Position haben Ball aus,ticker
71,Dessen diagonale Flanke nahm der mitgelaufene PLAYER mit der Brust an und schoss von halblinks flach ins rechte Eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 0 10 6 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,PLAYER schossVon halblinks nehmenMit Brust nehmen Flanke schoss flach schossIns Eck attr diagonale attr rechte,report
72,PLAYER besorgte locker das SCORE .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,PLAYER besorgen SCORE besorgen locker,report
73,PLAYER nutzte die Situation aus und erzielte mit einem Lupfer die Pausenführung für die Geißböcke .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 8,1 1 3 3 5 5 7 7 9 9,PLAYER nutzen Situation erzielenMit Lupfer erzielen Pausenführung erzielenFür Geißböcke für,report
74,PLAYER ließ im Eins-gegen-Eins PER stehen und schob die Kugel vorbei an KEEPER zum SCORE in die Maschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 3 2 3 12 3 14 15 17,1 1 4 4 6 6 8 8 10 10 11 11 13 13 16 16,Eins-gegen-Eins haben PER PLAYER schiebenAn KEEPER schiebenIn Maschen schiebenZum SCORE lassenIm lassen stehen schieben Kugel Eins haben gegen,report
75,ASSIST trat selbst an verwandelte in die Tormitte .,A0 A1,0 2,1 1,ASSIST verwandelnIn Tormitte,report
76,Die leidenschaftliche Elf von Dutt bewies aber Moral und kam durch den zweiten Treffer von PLAYER erneut heran .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 7 6 6 10 11 0,1 1 3 3 5 5 8 8 9 9 12 12,Elf kommen erneut beweisen Moral kommenDurch Treffer PLAYER haben attr zweiten Dutt haben,report
77,PLAYER verwandelt eiskalt und sicher ins linke Eck .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,PLAYER verwandeln sicher verwandeln ins,ticker
78,Mit einem Haken narrt Son PER und zündet den Turbo .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,PER narrenMit Haken zünden Turbo,ticker
79,Schlug PLAYER auf der rechten Seite einen Haken in die Mitte und visierte per Schlenzer das lange Eck an .,A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,PLAYER auf Seite attr rechten Haken in Mitte,report
80,PLAYER darf ohne Gegenspieler in unmittelbarer Nähe locker zum 4:1 einschieben .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8,1 1 3 3 5 5 7 7,PLAYER [neg]dürfen einschieben [neg]dürfenOhne Gegenspieler [neg]dürfenIn Nähe attr unmittelbarer,ticker
81,PLAYER Nach einem Doppelpass mit PER flankt ASSIST von links scharf in die Mitte .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 5 9 5 11 5 0,1 1 3 3 6 6 8 8 10 10 12 12,Doppelpass Nach PLAYER mit PER ASSIST flankenIn Mitte flankenVon links flanken scharf flankenNach,ticker
82,PLAYER tritt an und verwandelt eiskalt ins linke untere Eck .,A0 A1,0 2,1 1,PLAYER verwandeln eiskalt,ticker
83,PLAYER holt sich an der Mittellinie das Leder und zieht unwiderstehlich davon .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8,1 1 3 3 5 5 7 7,PLAYER holenAn Mittellinie holen sich holen Leder ziehen unwiderstehlich,ticker
84,Die Flanke von ASSIST aus dem rechten Halbfeld ist gefühlt eine Ewigkeit in der Luft .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 0 11 6,1 1 3 3 5 5 7 7 10 10 12 12,Flanke aus Halbfeld sein gefühlt seinIn Luft attr rechten ASSIST haben Ewigkeit in,ticker
